Platform,Year_of_Release,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,User_Count,log_Critic_count,log_Critic_Score,log_Critic_count_is_bad,log_Critic_Score_is_bad,User_Count_is_bad,Small_Publisher,Medium_Publisher,Big_Publisher
DS,2008.0,Sports,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSP,2007.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2008.0,Racing,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS4,2015.0,Fighting,0.0,0.0,0.03,0.0,0.03,44.0,3.5553480614894135,4.110873864173311,0,0,0,0,0,0
PS,2001.0,Action,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS3,2012.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS2,2007.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS3,2015.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS,1996.0,Sports,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS2,2007.0,Misc,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
SNES,1994.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
X360,2011.0,Simulation,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
DS,2008.0,Action,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
3DS,2015.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2008.0,Adventure,0.0,0.03,0.0,0.01,0.03,97.0,2.4849066497880004,4.343805421853684,0,0,0,1,0,0
PS,1998.0,Adventure,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2011.0,Strategy,0.0,0.03,0.0,0.01,0.03,27.0,2.4849066497880004,4.143134726391533,0,0,0,1,0,0
PC,2006.0,Strategy,0.0,0.03,0.0,0.01,0.03,108.0,3.828641396489095,4.430816798843313,0,0,0,0,0,1
GC,2003.0,Shooter,0.03,0.01,0.0,0.0,0.03,5.0,2.3978952727983707,3.58351893845611,0,0,0,0,0,0
GBA,2005.0,Platform,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
3DS,2013.0,Platform,0.0,0.0,0.03,0.0,0.03,23.0,2.5649493574615367,4.30406509320417,0,0,0,1,0,0
PC,2014.0,Role-Playing,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS,1995.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2008.0,Adventure,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSP,2009.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
SNES,1994.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
PS2,2002.0,Adventure,0.02,0.01,0.0,0.0,0.03,4.0,3.044522437723423,4.07753744390572,0,0,0,0,0,0
Wii,2010.0,Sports,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2011.0,Puzzle,0.01,0.02,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2009.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2011.0,Puzzle,0.01,0.02,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
WiiU,2015.0,Misc,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
Wii,2007.0,Adventure,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2011.0,Puzzle,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2008.0,Misc,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSP,2006.0,Misc,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2010.0,Simulation,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2006.0,Shooter,0.0,0.03,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS3,2011.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2005.0,Misc,0.01,0.0,0.02,0.0,0.03,37.0,3.8918202981106265,4.2626798770413155,0,0,0,0,0,0
PS4,2016.0,Misc,0.02,0.0,0.0,0.01,0.03,162.22990777338603,2.4849066497880004,4.290459441148391,0,0,1,0,0,0
PS,1996.0,Shooter,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2011.0,Racing,0.0,0.03,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2001.0,Sports,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
XB,2003.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
Wii,2010.0,Racing,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
GBA,2002.0,Action,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.6390573296152584,4.2626798770413155,0,0,1,1,0,0
PS4,2015.0,Action,0.03,0.0,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2011.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
Wii,2008.0,Puzzle,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS3,2015.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2011.0,Adventure,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
GBA,2006.0,Sports,0.02,0.01,0.0,0.0,0.03,7.0,1.3862943611198906,4.04305126783455,0,0,0,0,0,0
X360,2008.0,Racing,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
GBA,2002.0,Platform,0.02,0.01,0.0,0.0,0.03,6.0,2.302585092994046,3.8066624897703196,0,0,0,0,0,1
3DS,2011.0,Sports,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
PSP,2006.0,Role-Playing,0.03,0.0,0.0,0.0,0.03,8.0,2.8903717578961645,4.248495242049359,0,0,0,1,0,0
PC,2001.0,Strategy,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
PS3,2014.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
3DS,2013.0,Simulation,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PSP,2006.0,Racing,0.03,0.0,0.0,0.0,0.03,7.0,2.8903717578961645,4.23410650459726,0,0,0,0,0,0
3DS,2014.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
WiiU,2012.0,Platform,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2007.0,Strategy,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PSP,2005.0,Racing,0.03,0.0,0.0,0.0,0.03,162.22990777338603,3.4339872044851463,3.713572066704308,0,0,1,0,0,0
GBA,2005.0,Racing,0.02,0.01,0.0,0.0,0.03,5.0,2.999073846901081,4.209473102829448,1,1,0,0,0,0
DS,2010.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2010.0,Simulation,0.0,0.03,0.0,0.0,0.03,18.0,1.9459101490553132,4.1588830833596715,0,0,0,1,0,0
PS3,2009.0,Strategy,0.0,0.03,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2007.0,Sports,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
PS2,2009.0,Sports,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2009.0,Shooter,0.0,0.03,0.0,0.0,0.03,282.0,3.6635616461296463,4.356708826689592,0,0,0,0,0,0
PS3,2015.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2009.0,Shooter,0.0,0.03,0.0,0.01,0.03,308.0,3.367295829986474,4.406719247264253,0,0,0,0,0,0
PS3,2012.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
3DS,2015.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
GC,2002.0,Sports,0.03,0.01,0.0,0.0,0.03,162.22990777338603,1.9459101490553132,4.31748811353631,0,0,1,0,0,0
3DS,2013.0,Action,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
PSV,2015.0,Sports,0.0,0.03,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
3DS,2013.0,Simulation,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSP,2007.0,Fighting,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.4849066497880004,3.6375861597263857,0,0,1,1,0,0
DS,2007.0,Simulation,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2016.0,Racing,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
GC,2003.0,Action,0.03,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2016.0,Role-Playing,0.0,0.03,0.0,0.0,0.03,684.0,4.007333185232471,4.418840607796598,0,0,0,0,0,1
PSV,2013.0,Strategy,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS2,2008.0,Strategy,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PSP,2006.0,Role-Playing,0.03,0.0,0.0,0.0,0.03,18.0,3.5553480614894135,3.871201010907891,0,0,0,0,0,0
PS2,2006.0,Action,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
PS,2000.0,Action,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
3DS,2016.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2010.0,Action,0.0,0.03,0.0,0.0,0.03,218.0,2.772588722239781,4.31748811353631,0,0,0,0,0,0
DS,2008.0,Fighting,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
DS,2006.0,Misc,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2006.0,Simulation,0.0,0.03,0.0,0.01,0.03,7.0,2.999073846901081,4.209473102829448,1,1,0,0,0,0
PS3,2012.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
GBA,2005.0,Sports,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2013.0,Sports,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
XOne,2015.0,Adventure,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
XB,2004.0,Simulation,0.02,0.01,0.0,0.0,0.03,162.22990777338603,3.044522437723423,4.007333185232471,0,0,1,0,0,1
X360,2016.0,Adventure,0.01,0.02,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2007.0,Puzzle,0.01,0.02,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
PSP,2006.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.5649493574615367,4.143134726391533,0,0,1,1,0,0
DS,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
PSP,2007.0,Platform,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2009.0,Adventure,0.0,0.03,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
3DS,2015.0,Action,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
DS,2007.0,Adventure,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
GBA,2001.0,Platform,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2009.0,Racing,0.0,0.03,0.0,0.01,0.03,20.0,2.6390573296152584,4.290459441148391,0,0,0,1,0,0
X360,2009.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,1.3862943611198906,4.204692619390966,0,0,1,1,0,0
DS,2010.0,Misc,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS4,2016.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
DS,2012.0,Action,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2008.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS2,2008.0,Simulation,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
SAT,1996.0,Misc,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
3DS,2013.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2016.0,Action,0.03,0.0,0.0,0.0,0.03,15.0,2.4849066497880004,4.290459441148391,0,0,0,1,0,0
DS,2007.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2012.0,Action,0.0,0.03,0.0,0.0,0.03,1010.0,3.4011973816621555,4.430816798843313,0,0,0,0,1,0
SAT,1998.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
Wii,2010.0,Racing,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS2,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS3,2011.0,Action,0.02,0.0,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
3DS,2012.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
XB,2005.0,Platform,0.02,0.01,0.0,0.0,0.03,6.0,3.044522437723423,4.127134385045092,0,0,0,0,0,1
GBA,2005.0,Adventure,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
PS4,2016.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSV,2015.0,Platform,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSV,2015.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2009.0,Action,0.0,0.03,0.0,0.0,0.03,159.0,3.4657359027997265,4.3694478524670215,0,0,0,0,0,1
DS,2007.0,Simulation,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.5649493574615367,4.0943445622221,0,0,1,1,0,0
DS,2010.0,Sports,0.01,0.0,0.02,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2010.0,Simulation,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2007.0,Sports,0.03,0.0,0.0,0.0,0.03,162.22990777338603,1.9459101490553132,3.6888794541139363,0,0,1,1,0,0
PS2,2008.0,Misc,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSP,2012.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
DS,2008.0,Misc,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSP,2010.0,Role-Playing,0.03,0.0,0.0,0.0,0.03,5.0,1.6094379124341003,4.0943445622221,0,0,0,0,1,0
PSP,2010.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
SAT,1995.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
DS,2008.0,Simulation,0.03,0.0,0.0,0.0,0.03,11.0,1.9459101490553132,3.4339872044851463,0,0,0,0,1,0
PC,2016.0,Racing,0.0,0.03,0.0,0.0,0.03,288.0,3.4965075614664802,4.454347296253507,0,0,0,0,0,1
PC,2014.0,Racing,0.0,0.03,0.0,0.0,0.03,97.0,2.4849066497880004,4.382026634673881,0,0,0,0,0,0
PS3,2009.0,Racing,0.0,0.03,0.0,0.01,0.03,11.0,3.1354942159291497,4.174387269895637,0,0,0,1,0,0
DS,2008.0,Simulation,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
PS4,2016.0,Action,0.01,0.01,0.0,0.01,0.03,19.0,2.8903717578961645,4.382026634673881,0,0,0,1,0,0
PC,2011.0,Adventure,0.0,0.03,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
PSV,2013.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
DS,2009.0,Racing,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSV,2015.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
Wii,2011.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2010.0,Simulation,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PC,2006.0,Strategy,0.0,0.03,0.0,0.01,0.03,20.0,2.999073846901081,4.209473102829448,1,1,0,0,0,0
PSP,2005.0,Role-Playing,0.0,0.02,0.0,0.01,0.03,6.0,2.999073846901081,4.209473102829448,1,1,0,0,0,0
DS,2007.0,Racing,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSV,2016.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS2,2007.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
X360,2009.0,Sports,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
3DS,2015.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS3,2015.0,Fighting,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PS3,2008.0,Sports,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
X360,2015.0,Sports,0.0,0.03,0.0,0.0,0.03,5.0,2.999073846901081,4.209473102829448,1,1,0,0,0,0
PSV,2013.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,44.0,2.833213344056216,4.174387269895637,0,0,0,0,1,0
PS3,2014.0,Shooter,0.03,0.0,0.0,0.01,0.03,8.0,2.999073846901081,4.209473102829448,1,1,0,0,0,0
PS3,2014.0,Sports,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
X360,2015.0,Adventure,0.02,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS2,2006.0,Action,0.02,0.01,0.0,0.0,0.03,8.0,3.091042453358316,4.02535169073515,0,0,0,0,0,1
GBA,2005.0,Platform,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
DS,2009.0,Puzzle,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PS,1996.0,Action,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
X360,2010.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
SNES,1996.0,Misc,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PC,2012.0,Adventure,0.0,0.03,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSV,2014.0,Action,0.02,0.01,0.0,0.01,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
GC,2003.0,Action,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.4849066497880004,4.1588830833596715,0,0,1,0,0,1
PSP,2006.0,Role-Playing,0.03,0.0,0.0,0.0,0.03,7.0,2.833213344056216,4.060443010546419,0,0,0,0,0,0
PC,2007.0,Strategy,0.0,0.03,0.0,0.0,0.03,86.0,2.70805020110221,4.127134385045092,0,0,0,1,0,0
PS3,2012.0,Action,0.0,0.02,0.0,0.01,0.03,11.0,2.999073846901081,4.209473102829448,1,1,0,0,0,1
PSV,2015.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
GC,2002.0,Racing,0.02,0.01,0.0,0.0,0.03,4.0,1.9459101490553132,4.276666119016055,0,0,0,0,0,0
X360,2009.0,Shooter,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
SAT,1998.0,Fighting,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PSP,2013.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
SAT,1998.0,Strategy,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
GBA,2003.0,Racing,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
GBA,2003.0,Platform,0.02,0.01,0.0,0.0,0.03,162.22990777338603,1.791759469228055,3.5553480614894135,0,0,1,1,0,0
PSP,2013.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2006.0,Platform,0.03,0.0,0.0,0.0,0.03,162.22990777338603,1.9459101490553132,4.07753744390572,0,0,1,1,0,0
PC,2009.0,Strategy,0.01,0.02,0.0,0.0,0.03,136.0,3.091042453358316,4.382026634673881,0,0,0,0,0,1
Wii,2007.0,Role-Playing,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,0
PSV,2015.0,Action,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,1,0
DS,2010.0,Adventure,0.02,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
Wii,2010.0,Misc,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSP,2004.0,Puzzle,0.03,0.0,0.0,0.0,0.03,162.22990777338603,2.4849066497880004,4.330733340286331,0,0,1,0,0,1
PSP,2010.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,0,0,1
PSV,2015.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
XB,2006.0,Misc,0.02,0.01,0.0,0.0,0.03,162.22990777338603,2.995732273553991,4.110873864173311,0,0,1,1,0,0
DS,2011.0,Puzzle,0.0,0.03,0.0,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
PSP,2010.0,Adventure,0.0,0.0,0.03,0.0,0.03,162.22990777338603,2.999073846901081,4.209473102829448,1,1,1,1,0,0
